Categoria|Distância (m)|RSSI (dBm) media|RSSI (dBm) minimo|RSSI (dBm) maximo
nao realistico|404.0|-91.7000113626|-91.7000113626|-91.7000113626
nao realistico|405.0|-91.740380552|-91.740380552|-91.740380552
nao realistico|406.0|-91.780650189|-91.780650189|-91.780650189
nao realistico|407.0|-91.8208207633|-91.8208207633|-91.8208207633
nao realistico|408.0|-91.8608927611|-91.8608927611|-91.8608927611
nao realistico|409.0|-91.900866665|-91.900866665|-91.900866665
nao realistico|410.0|-91.9407429542|-91.9407429542|-91.9407429542
nao realistico|411.0|-91.9805221041|-91.9805221041|-91.9805221041
nao realistico|412.0|-92.020204587|-92.020204587|-92.020204587
nao realistico|413.0|-92.0597908714|-92.0597908714|-92.0597908714
nao realistico|414.0|-92.0992814227|-92.0992814227|-92.0992814227
nao realistico|415.0|-92.1386767027|-92.1386767027|-92.1386767027
nao realistico|416.0|-92.1779771701|-92.1779771701|-92.1779771701
nao realistico|417.0|-92.2171832801|-92.2171832801|-92.2171832801
nao realistico|418.0|-92.2562954847|-92.2562954847|-92.2562954847
nao realistico|419.0|-92.2953142327|-92.2953142327|-92.2953142327
nao realistico|420.0|-92.3342399696|-92.3342399696|-92.3342399696
nao realistico|421.0|-92.3730731378|-92.3730731378|-92.3730731378
nao realistico|422.0|-92.4118141765|-92.4118141765|-92.4118141765
nao realistico|423.0|-92.4504635219|-92.4504635219|-92.4504635219
nao realistico|424.0|-92.4890216069|-92.4890216069|-92.4890216069
nao realistico|425.0|-92.5274888615|-92.5274888615|-92.5274888615
nao realistico|426.0|-92.5658657126|-92.5658657126|-92.5658657126
nao realistico|427.0|-92.6041525842|-92.6041525842|-92.6041525842
nao realistico|428.0|-92.64234989720002|-92.64234989720002|-92.64234989720002
nao realistico|429.0|-92.6804580696|-92.6804580696|-92.6804580696
nao realistico|430.0|-92.71847751649999|-92.71847751649999|-92.71847751649999
nao realistico|431.0|-92.75640865|-92.75640865|-92.75640865
nao realistico|432.0|-92.7942518795|-92.7942518795|-92.7942518795
nao realistico|433.0|-92.8320076115|-92.8320076115|-92.8320076115
nao realistico|434.0|-92.8696762496|-92.8696762496|-92.8696762496
nao realistico|435.0|-92.9072581948|-92.9072581948|-92.9072581948
nao realistico|436.0|-92.9447538451|-92.9447538451|-92.9447538451
nao realistico|437.0|-92.982163596|-92.982163596|-92.982163596
nao realistico|438.0|-93.01948784|-93.01948784|-93.01948784
nao realistico|439.0|-93.0567269673|-93.0567269673|-93.0567269673
nao realistico|440.0|-93.0938813651|-93.0938813651|-93.0938813651
nao realistico|441.0|-93.1309514181|-93.1309514181|-93.1309514181
nao realistico|442.0|-93.1679375084|-93.1679375084|-93.1679375084
nao realistico|443.0|-93.2048400155|-93.2048400155|-93.2048400155
nao realistico|444.0|-93.2416593162|-93.2416593162|-93.2416593162
nao realistico|445.0|-93.2783957851|-93.2783957851|-93.2783957851
nao realistico|446.0|-93.3150497938|-93.3150497938|-93.3150497938
nao realistico|447.0|-93.3516217118|-93.3516217118|-93.3516217118
nao realistico|448.0|-93.388111906|-93.388111906|-93.388111906
nao realistico|449.0|-93.4245207408|-93.4245207408|-93.4245207408
nao realistico|450.0|-93.4608485781|-93.4608485781|-93.4608485781
nao realistico|451.0|-93.4970957776|-93.4970957776|-93.4970957776
nao realistico|452.0|-93.5332626964|-93.5332626964|-93.5332626964
nao realistico|453.0|-93.5693496894|-93.5693496894|-93.5693496894
nao realistico|454.0|-93.605357109|-93.605357109|-93.605357109
nao realistico|455.0|-93.6412853054|-93.6412853054|-93.6412853054
nao realistico|456.0|-93.6771346265|-93.6771346265|-93.6771346265
nao realistico|457.0|-93.7129054177|-93.7129054177|-93.7129054177
nao realistico|458.0|-93.74859802249999|-93.74859802249999|-93.74859802249999
nao realistico|459.0|-93.7842127818|-93.7842127818|-93.7842127818
nao realistico|460.0|-93.8197500345|-93.8197500345|-93.8197500345
nao realistico|461.0|-93.85521011710001|-93.85521011710001|-93.85521011710001
nao realistico|462.0|-93.8905933641|-93.8905933641|-93.8905933641
nao realistico|463.0|-93.9259001078|-93.9259001078|-93.9259001078
nao realistico|464.0|-93.9611306782|-93.9611306782|-93.9611306782
nao realistico|465.0|-93.9962854034|-93.9962854034|-93.9962854034
nao realistico|466.0|-94.0313646092|-94.0313646092|-94.0313646092
nao realistico|467.0|-94.0663686193|-94.0663686193|-94.0663686193
nao realistico|468.0|-94.1012977555|-94.1012977555|-94.1012977555
nao realistico|469.0|-94.1361523373|-94.1361523373|-94.1361523373
nao realistico|470.0|-94.1709326824|-94.1709326824|-94.1709326824
nao realistico|471.0|-94.2056391063|-94.2056391063|-94.2056391063
nao realistico|472.0|-94.2402719225|-94.2402719225|-94.2402719225
nao realistico|473.0|-94.2748314427|-94.2748314427|-94.2748314427
nao realistico|474.0|-94.3093179764|-94.3093179764|-94.3093179764
nao realistico|475.0|-94.3437318313|-94.3437318313|-94.3437318313
nao realistico|476.0|-94.378073313|-94.378073313|-94.378073313
nao realistico|477.0|-94.4123427252|-94.4123427252|-94.4123427252
nao realistico|478.0|-94.44654037|-94.44654037|-94.44654037
nao realistico|479.0|-94.4806665471|-94.4806665471|-94.4806665471
nao realistico|480.0|-94.5147215548|-94.5147215548|-94.5147215548
nao realistico|481.0|-94.5487056891|-94.5487056891|-94.5487056891
nao realistico|482.0|-94.5826192446|-94.5826192446|-94.5826192446
nao realistico|483.0|-94.61646251380002|-94.61646251380002|-94.61646251380002
nao realistico|484.0|-94.6502357873|-94.6502357873|-94.6502357873
nao realistico|485.0|-94.6839393542|-94.6839393542|-94.6839393542
nao realistico|486.0|-94.7175735015|-94.7175735015|-94.7175735015
nao realistico|487.0|-94.7511385147|-94.7511385147|-94.7511385147
nao realistico|488.0|-94.7846346774|-94.7846346774|-94.7846346774
nao realistico|489.0|-94.8180622714|-94.8180622714|-94.8180622714
nao realistico|490.0|-94.8514215769|-94.8514215769|-94.8514215769
nao realistico|491.0|-94.8847128724|-94.8847128724|-94.8847128724
nao realistico|492.0|-94.9179364346|-94.9179364346|-94.9179364346
nao realistico|493.0|-94.9510925385|-94.9510925385|-94.9510925385
nao realistico|494.0|-94.9841814576|-94.9841814576|-94.9841814576
nao realistico|495.0|-95.0172034635|-95.0172034635|-95.0172034635
nao realistico|496.0|-95.0501588264|-95.0501588264|-95.0501588264
nao realistico|497.0|-95.0830478146|-95.0830478146|-95.0830478146
nao realistico|498.0|-95.115870695|-95.115870695|-95.115870695
nao realistico|499.0|-95.1486277329|-95.1486277329|-95.1486277329
nao realistico|500.0|-95.1813191918|-95.1813191918|-95.1813191918
nao realistico|501.0|-95.2139453338|-95.2139453338|-95.2139453338
nao realistico|502.0|-95.2465064194|-95.2465064194|-95.2465064194
nao realistico|503.0|-95.2790027075|-95.2790027075|-95.2790027075
nao realistico|504.0|-95.3114344556|-95.3114344556|-95.3114344556
nao realistico|505.0|-95.3438019194|-95.3438019194|-95.3438019194
nao realistico|506.0|-95.3761053532|-95.3761053532|-95.3761053532
nao realistico|507.0|-95.40834501|-95.40834501|-95.40834501
nao realistico|508.0|-95.4405211411|-95.4405211411|-95.4405211411
nao realistico|509.0|-95.4726339962|-95.4726339962|-95.4726339962
nao realistico|510.0|-95.5046838238|-95.5046838238|-95.5046838238
nao realistico|511.0|-95.5366708709|-95.5366708709|-95.5366708709
nao realistico|512.0|-95.5685953828|-95.5685953828|-95.5685953828
nao realistico|513.0|-95.6004576036|-95.6004576036|-95.6004576036
nao realistico|514.0|-95.632257776|-95.632257776|-95.632257776
nao realistico|515.0|-95.6639961411|-95.6639961411|-95.6639961411
nao realistico|516.0|-95.6956729386|-95.6956729386|-95.6956729386
nao realistico|517.0|-95.7272884071|-95.7272884071|-95.7272884071
nao realistico|518.0|-95.7588427836|-95.7588427836|-95.7588427836
nao realistico|519.0|-95.7903363035|-95.7903363035|-95.7903363035
nao realistico|520.0|-95.8217692014|-95.8217692014|-95.8217692014
nao realistico|521.0|-95.85314171|-95.85314171|-95.85314171
nao realistico|522.0|-95.8844540611|-95.8844540611|-95.8844540611
nao realistico|523.0|-95.9157064847|-95.9157064847|-95.9157064847
nao realistico|524.0|-95.94689921|-95.94689921|-95.94689921
nao realistico|525.0|-95.9780324645|-95.9780324645|-95.9780324645
nao realistico|526.0|-96.0091064746|-96.0091064746|-96.0091064746
nao realistico|527.0|-96.0401214653|-96.0401214653|-96.0401214653
nao realistico|528.0|-96.0710776604|-96.0710776604|-96.0710776604
nao realistico|529.0|-96.1019752823|-96.1019752823|-96.1019752823
nao realistico|530.0|-96.1328145524|-96.1328145524|-96.1328145524
nao realistico|531.0|-96.1635956906|-96.1635956906|-96.1635956906
nao realistico|532.0|-96.1943189156|-96.1943189156|-96.1943189156
nao realistico|533.0|-96.224984445|-96.224984445|-96.224984445
nao realistico|534.0|-96.255592495|-96.255592495|-96.255592495
nao realistico|535.0|-96.28614328070002|-96.28614328070002|-96.28614328070002
nao realistico|536.0|-96.3166370161|-96.3166370161|-96.3166370161
nao realistico|537.0|-96.3470739136|-96.3470739136|-96.3470739136
nao realistico|538.0|-96.377454185|-96.377454185|-96.377454185
nao realistico|539.0|-96.4077780404|-96.4077780404|-96.4077780404
nao realistico|540.0|-96.4380456889|-96.4380456889|-96.4380456889
nao realistico|541.0|-96.4682573387|-96.4682573387|-96.4682573387
nao realistico|542.0|-96.4984131964|-96.4984131964|-96.4984131964
nao realistico|543.0|-96.5285134678|-96.5285134678|-96.5285134678
nao realistico|544.0|-96.5585583575|-96.5585583575|-96.5585583575
nao realistico|545.0|-96.5885480688|-96.5885480688|-96.5885480688
nao realistico|546.0|-96.618482804|-96.618482804|-96.618482804
nao realistico|547.0|-96.6483627644|-96.6483627644|-96.6483627644
nao realistico|548.0|-96.67818815|-96.67818815|-96.67818815
nao realistico|549.0|-96.70795915980001|-96.70795915980001|-96.70795915980001
nao realistico|550.0|-96.7376759917|-96.7376759917|-96.7376759917
nao realistico|551.0|-96.76733884259998|-96.76733884259998|-96.76733884259998
nao realistico|552.0|-96.7969479082|-96.7969479082|-96.7969479082
nao realistico|553.0|-96.8265033833|-96.8265033833|-96.8265033833
nao realistico|554.0|-96.8560054613|-96.8560054613|-96.8560054613
nao realistico|555.0|-96.885454335|-96.885454335|-96.885454335
nao realistico|556.0|-96.9148501959|-96.9148501959|-96.9148501959
nao realistico|557.0|-96.9441932345|-96.9441932345|-96.9441932345
nao realistico|558.0|-96.9734836403|-96.9734836403|-96.9734836403
nao realistico|559.0|-97.0027216018|-97.0027216018|-97.0027216018
nao realistico|560.0|-97.0319073065|-97.0319073065|-97.0319073065
nao realistico|561.0|-97.0610409407|-97.0610409407|-97.0610409407
nao realistico|562.0|-97.0901226901|-97.0901226901|-97.0901226901
nao realistico|563.0|-97.119152739|-97.119152739|-97.119152739
nao realistico|564.0|-97.1481312709|-97.1481312709|-97.1481312709
nao realistico|565.0|-97.1770584684|-97.1770584684|-97.1770584684
nao realistico|566.0|-97.2059345131|-97.2059345131|-97.2059345131
nao realistico|567.0|-97.2347595854|-97.2347595854|-97.2347595854
nao realistico|568.0|-97.2635338651|-97.2635338651|-97.2635338651
nao realistico|569.0|-97.2922575309|-97.2922575309|-97.2922575309
nao realistico|570.0|-97.3209307604|-97.3209307604|-97.3209307604
nao realistico|571.0|-97.3495537305|-97.3495537305|-97.3495537305
nao realistico|572.0|-97.3781266171|-97.3781266171|-97.3781266171
nao realistico|573.0|-97.4066495952|-97.4066495952|-97.4066495952
nao realistico|574.0|-97.4351228387|-97.4351228387|-97.4351228387
nao realistico|575.0|-97.4635465208|-97.4635465208|-97.4635465208
nao realistico|576.0|-97.4919208139|-97.4919208139|-97.4919208139
nao realistico|577.0|-97.5202458891|-97.5202458891|-97.5202458891
nao realistico|578.0|-97.5485219169|-97.5485219169|-97.5485219169
nao realistico|579.0|-97.576749067|-97.576749067|-97.576749067
nao realistico|580.0|-97.604927508|-97.604927508|-97.604927508
nao realistico|581.0|-97.63305740769998|-97.63305740769998|-97.63305740769998
nao realistico|582.0|-97.66113893309999|-97.66113893309999|-97.66113893309999
nao realistico|583.0|-97.6891722502|-97.6891722502|-97.6891722502
nao realistico|584.0|-97.7171575243|-97.7171575243|-97.7171575243
nao realistico|585.0|-97.74509491989998|-97.74509491989998|-97.74509491989998
nao realistico|586.0|-97.7729846003|-97.7729846003|-97.7729846003
nao realistico|587.0|-97.8008267284|-97.8008267284|-97.8008267284
nao realistico|588.0|-97.828621466|-97.828621466|-97.828621466
nao realistico|589.0|-97.8563689741|-97.8563689741|-97.8563689741
nao realistico|590.0|-97.8840694131|-97.8840694131|-97.8840694131
nao realistico|591.0|-97.9117229423|-97.9117229423|-97.9117229423
nao realistico|592.0|-97.9393297203|-97.9393297203|-97.9393297203
nao realistico|593.0|-97.966889905|-97.966889905|-97.966889905
nao realistico|594.0|-97.9944036533|-97.9944036533|-97.9944036533
nao realistico|595.0|-98.0218711215|-98.0218711215|-98.0218711215
nao realistico|596.0|-98.049292465|-98.049292465|-98.049292465
nao realistico|597.0|-98.0766678384|-98.0766678384|-98.0766678384
nao realistico|598.0|-98.1039973957|-98.1039973957|-98.1039973957
nao realistico|599.0|-98.1312812899|-98.1312812899|-98.1312812899
nao realistico|600.0|-98.1585196733|-98.1585196733|-98.1585196733
nao realistico|601.0|-98.1857126976|-98.1857126976|-98.1857126976
nao realistico|602.0|-98.21286051350002|-98.21286051350002|-98.21286051350002
nao realistico|603.0|-98.2399632712|-98.2399632712|-98.2399632712
nao realistico|604.0|-98.2670211199|-98.2670211199|-98.2670211199
nao realistico|605.0|-98.2940342082|-98.2940342082|-98.2940342082
nao realistico|606.0|-98.321002684|-98.321002684|-98.321002684
nao realistico|607.0|-98.3479266944|-98.3479266944|-98.3479266944
nao realistico|608.0|-98.3748063857|-98.3748063857|-98.3748063857
nao realistico|609.0|-98.4016419037|-98.4016419037|-98.4016419037
nao realistico|610.0|-98.42843339329998|-98.42843339329998|-98.42843339329998
nao realistico|611.0|-98.4551809987|-98.4551809987|-98.4551809987
nao realistico|612.0|-98.4818848634|-98.4818848634|-98.4818848634
nao realistico|613.0|-98.5085451303|-98.5085451303|-98.5085451303
nao realistico|614.0|-98.5351619414|-98.5351619414|-98.5351619414
nao realistico|615.0|-98.5617354384|-98.5617354384|-98.5617354384
nao realistico|616.0|-98.5882657617|-98.5882657617|-98.5882657617
nao realistico|617.0|-98.6147530516|-98.6147530516|-98.6147530516
nao realistico|618.0|-98.6411974475|-98.6411974475|-98.6411974475
nao realistico|619.0|-98.6675990879|-98.6675990879|-98.6675990879
nao realistico|620.0|-98.693958111|-98.693958111|-98.693958111
nao realistico|621.0|-98.7202746541|-98.7202746541|-98.7202746541
nao realistico|622.0|-98.7465488538|-98.7465488538|-98.7465488538
nao realistico|623.0|-98.77278084639998|-98.77278084639998|-98.77278084639998
nao realistico|624.0|-98.798970767|-98.798970767|-98.798970767
nao realistico|625.0|-98.8251187506|-98.8251187506|-98.8251187506
nao realistico|626.0|-98.8512249311|-98.8512249311|-98.8512249311
nao realistico|627.0|-98.87728944200002|-98.87728944200002|-98.87728944200002
nao realistico|628.0|-98.90331241609998|-98.90331241609998|-98.90331241609998
nao realistico|629.0|-98.9292939856|-98.9292939856|-98.9292939856
nao realistico|630.0|-98.955234282|-98.955234282|-98.955234282
nao realistico|631.0|-98.9811334363|-98.9811334363|-98.9811334363
nao realistico|632.0|-99.0069915788|-99.0069915788|-99.0069915788
nao realistico|633.0|-99.0328088391|-99.0328088391|-99.0328088391
nao realistico|634.0|-99.0585853463|-99.0585853463|-99.0585853463
nao realistico|635.0|-99.0843212289|-99.0843212289|-99.0843212289
nao realistico|636.0|-99.1100166147|-99.1100166147|-99.1100166147
nao realistico|637.0|-99.1356716309|-99.1356716309|-99.1356716309
nao realistico|638.0|-99.1612864043|-99.1612864043|-99.1612864043
nao realistico|639.0|-99.1868610608|-99.1868610608|-99.1868610608
nao realistico|640.0|-99.2123957259|-99.2123957259|-99.2123957259
nao realistico|641.0|-99.2378905245|-99.2378905245|-99.2378905245
nao realistico|642.0|-99.2633455809|-99.2633455809|-99.2633455809
nao realistico|643.0|-99.2887610188|-99.2887610188|-99.2887610188
nao realistico|644.0|-99.3141369614|-99.3141369614|-99.3141369614
nao realistico|645.0|-99.33947353110001|-99.33947353110001|-99.33947353110001
nao realistico|646.0|-99.36477085|-99.36477085|-99.36477085
nao realistico|647.0|-99.3900290395|-99.3900290395|-99.3900290395
nao realistico|648.0|-99.4152482205|-99.4152482205|-99.4152482205
nao realistico|649.0|-99.4404285132|-99.4404285132|-99.4404285132
nao realistico|650.0|-99.4655700375|-99.4655700375|-99.4655700375
nao realistico|651.0|-99.4906729124|-99.4906729124|-99.4906729124
nao realistico|652.0|-99.5157372568|-99.5157372568|-99.5157372568
nao realistico|653.0|-99.5407631885|-99.5407631885|-99.5407631885
nao realistico|654.0|-99.5657508253|-99.5657508253|-99.5657508253
nao realistico|655.0|-99.5907002842|-99.5907002842|-99.5907002842
nao realistico|656.0|-99.6156116815|-99.6156116815|-99.6156116815
nao realistico|657.0|-99.6404851333|-99.6404851333|-99.6404851333
nao realistico|658.0|-99.665320755|-99.665320755|-99.665320755
nao realistico|659.0|-99.6901186615|-99.6901186615|-99.6901186615
nao realistico|660.0|-99.7148789672|-99.7148789672|-99.7148789672
nao realistico|661.0|-99.7396017859|-99.7396017859|-99.7396017859
nao realistico|662.0|-99.7642872309|-99.7642872309|-99.7642872309
nao realistico|663.0|-99.7889354151|-99.7889354151|-99.7889354151
nao realistico|664.0|-99.8135464508|-99.8135464508|-99.8135464508
nao realistico|665.0|-99.8381204499|-99.8381204499|-99.8381204499
nao realistico|666.0|-99.8626575235|-99.8626575235|-99.8626575235
nao realistico|667.0|-99.8871577825|-99.8871577825|-99.8871577825
nao realistico|668.0|-99.9116213373|-99.9116213373|-99.9116213373
nao realistico|669.0|-99.93604829760001|-99.93604829760001|-99.93604829760001
nao realistico|670.0|-99.9604387727|-99.9604387727|-99.9604387727
nao realistico|671.0|-99.9847928715|-99.9847928715|-99.9847928715
nao realistico|672.0|-100.0091107023|-100.0091107023|-100.0091107023
nao realistico|673.0|-100.033392373|-100.033392373|-100.033392373
nao realistico|674.0|-100.0576379909|-100.0576379909|-100.0576379909
nao realistico|675.0|-100.081847663|-100.081847663|-100.081847663
nao realistico|676.0|-100.1060214957|-100.1060214957|-100.1060214957
nao realistico|677.0|-100.1301595949|-100.1301595949|-100.1301595949
nao realistico|678.0|-100.1542620661|-100.1542620661|-100.1542620661
