Categoria|Distância(m)|PDR médio da aplicação(%)|PDR mínimo da aplicação(%)|PDR máximo da aplicação(%)|PDR médio da interface(%)|PDR mínimo da interface(%)|PDR máximo da interface(%)|RSSI médio(dBm)|RSSI mínimo(dBm)|RSSI máximo(dBm)|Atraso médio da aplicação(s)|Atraso mínimo da aplicação(s)|Atraso máximo da aplicação(s)|Atraso médio da interface(s)|Atraso mínimo da interface(s)|Atraso máximo da interface(s)
sem sombreamento e sem obstáculo|4616.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6214872484303|-148.9483231108573|-144.2946513860033|3.886937134883832|3.809101591043479|3.9647726787241853|0.08937265913762547|0.08894078077024441|0.08980453750500654
sem sombreamento e sem obstáculo|4617.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.6710124316812|-148.96373983114066|-144.37828503222173|3.836325942260679|3.723648280292641|3.9490036042287167|0.0893726600738078|0.08894078235092003|0.08980453779669557
sem sombreamento e sem obstáculo|4618.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6226260925402|-148.94867827275885|-144.29657391232155|3.8377243360439315|3.7260093662959304|3.9494393057919326|0.0893726608178304|0.08894078360714797|0.08980453802851282
sem sombreamento e sem obstáculo|4619.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6231953296533|-148.9488557961165|-144.2975348631901|3.8648507365294114|3.771810316838577|3.9578911562202457|0.08937266152329598|0.08894078479827522|0.08980453824831675
sem sombreamento e sem obstáculo|4620.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6237644435462|-148.94903328110186|-144.29849560599055|3.863977137173526|3.770335307984586|3.957618966362466|0.0893726624570931|0.0889407863749236|0.08980453853926261
sem sombreamento e sem obstáculo|4621.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.67325613812292|-148.96443955776428|-144.38207271848157|3.8398726110059456|3.729636572026373|3.950108649985518|0.08937266312891107|0.08894078750923927|0.08980453874858287
sem sombreamento e sem obstáculo|4622.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.62490230187612|-148.94938813601965|-144.3004164677326|3.8567643381054513|3.7581570223485037|3.955371653862399|0.089372663806611|0.08894078865348623|0.08980453895973578
sem sombreamento e sem obstáculo|4623.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6254710464212|-148.94956550598562|-144.3013765868568|3.8838907387473927|3.803957973155324|3.9638235043394614|0.0893726647388334|0.08894079022747582|0.08980453925019098
sem sombreamento e sem obstáculo|4624.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.67493764377986|-148.964963955939|-144.3849113316207|3.8217584792754304|3.69905218056034|3.944464777990521|0.08937266548575067|0.0889407914885912|0.08980453948291013
sem sombreamento e sem obstáculo|4625.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6266081665316|-148.94992013101322|-144.30329620205|3.8486779397499435|3.7445037279740068|3.9528521515258803|0.0893726661891321|0.0889407926761995|0.0898045397020647
sem sombreamento e sem obstáculo|4626.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6271765422073|-148.95009738610912|-144.3042556983055|3.875804340392972|3.7903046787826624|3.9613040020032817|0.0893726671229292|0.08894079425284786|0.08980453999301054
sem sombreamento e sem obstáculo|4627.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.62774479503312|-148.95027460294827|-144.30521498711798|3.8469307408578075|3.7415537099614906|3.9523077717541244|0.08937266779375141|0.08894079538548229|0.08980454020202054
sem sombreamento e sem obstáculo|4628.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.6771779551335|-148.96566262529262|-144.38869328497435|3.8393051479718023|3.7286784520437575|3.949931843899847|0.08937266847214607|0.08894079653090223|0.08980454041338992
sem sombreamento e sem obstáculo|4629.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6288809323466|-148.95062892192186|-144.30713294277132|3.853717941969012|3.753013404460349|3.9544224794776754|0.08937266940781892|0.08894079811071764|0.0898045407049202
sem sombreamento e sem obstáculo|4630.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6294488169401|-148.9508060240894|-144.30809160979084|3.8668443424838284|3.7751763752202874|3.9585123097473693|0.08937267015107732|0.0889407993656553|0.08980454093649934
sem sombreamento e sem obstáculo|4631.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.630016578893|-148.95098308806524|-144.30905006972074|3.8379707429703944|3.726425406435806|3.9495160795049826|0.08937267085811763|0.08894080055944134|0.08980454115679393
sem sombreamento e sem obstáculo|4632.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.67941633104385|-148.96636069192806|-144.39247197015965|3.856851816894176|3.7583047239087626|3.9553989098795896|0.08937267178929795|0.08894080213167145|0.08980454144692444
sem sombreamento e sem obstáculo|4633.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6311517351024|-148.95133710151254|-144.31096636869228|3.8727579440783395|3.7851610605936417|3.9603548275630374|0.08937267246273692|0.08894080326872408|0.08980454165674975
sem sombreamento e sem obstáculo|4634.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6317191294647|-148.95151405101697|-144.31192420791243|3.829884344545348|3.7127721119438983|3.946996577146798|0.08937267313985793|0.08894080441199356|0.0898045418677223
sem sombreamento e sem obstáculo|4635.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.63228640139567|-148.95169096239496|-144.3128818403964|3.843010745188377|3.734935082920314|3.95108640745644|0.08937267407208034|0.08894080598598317|0.08980454215817751
sem sombreamento e sem obstáculo|4636.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.68165277485664|-148.96705815688824|-144.39624739282505|3.8743984856220584|3.787930995445383|3.960865975798734|0.0893726748188355|0.08894080724682485|0.08980454239084615
sem sombreamento e sem obstáculo|4637.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.63342057819378|-148.95204467084366|-144.3147964855439|3.863797946188754|3.7700327570642886|3.9575631353132192|0.08937267552080434|0.08894080843204809|0.0898045426095606
sem sombreamento e sem obstáculo|4638.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6339874831667|-148.9522214679473|-144.31575349838607|3.8349243468339558|3.721281788547652|3.9485669051202597|0.08937267645775085|0.08894081001401398|0.08980454290148772
sem sombreamento e sem obstáculo|4639.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.68332884178065|-148.96758086138342|-144.39907682217788|3.8562843538589466|3.757346603924313|3.9552221037935804|0.08937267712933723|0.08894081114793866|0.08980454311073581
sem sombreamento e sem obstáculo|4640.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6351209265178|-148.95257494799355|-144.31766690504205|3.8837115477647943|3.8036554222386965|3.963767673290892|0.08937267780569405|0.08894081228991786|0.08980454332147024
sem sombreamento e sem obstáculo|4641.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6356874650018|-148.95275163096903|-144.31862329903458|3.8268379484099957|3.7076284940575785|3.946047402762413|0.08937267874264054|0.08894081387188374|0.08980454361339735
sem sombreamento e sem obstáculo|4642.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.63625388142938|-148.9529282759351|-144.31957948692366|3.8539643489237254|3.753429444647923|3.9544992531995278|0.08937267948432424|0.08894081512416263|0.08980454384448586
sem sombreamento e sem obstáculo|4643.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.68556191243306|-148.96827727590875|-144.40284654895737|3.8738310226063866|3.7869728754939547|3.9606891697188185|0.08937268018923407|0.0889408163143515|0.08980454406411664
sem sombreamento e sem obstáculo|4644.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6373863483224|-148.95328145190322|-144.32149124474157|3.846751550054488|3.741251159347563|3.952251940761413|0.08937268112516165|0.08894081789459703|0.08980454435572628
sem sombreamento e sem obstáculo|4645.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6379523988936|-148.95345798293823|-144.32244681484894|3.8318779505171503|3.716138170354962|3.9476177306793385|0.08937268179283446|0.0889408190219139|0.08980454456375501
sem sombreamento e sem obstáculo|4646.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6385183276154|-148.95363447602838|-144.32340217920242|3.873004350984159|3.785577100698662|3.960431601269656|0.08937268247153016|0.08894082016784213|0.08980454477521818
sem sombreamento e sem obstáculo|4647.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.68779306013388|-148.96897309160966|-144.40661302865811|3.8773776914603078|3.7929611674111423|3.961794215509473|0.08937268340572094|0.08894082174515519|0.08980454506628668
sem sombreamento e sem obstáculo|4648.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.63964981973388|-148.9539873484433|-144.32531229102446|3.8237915521431716|3.7024848759492786|3.9450982283370646|0.08937268415173506|0.08894082300474568|0.08980454529872445
sem sombreamento e sem obstáculo|4649.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6402153832295|-148.95416372779886|-144.32626703866015|3.8509179526297372|3.7482858264937584|3.953550078765716|0.08937268485562597|0.08894082419321418|0.08980454551803775
sem sombreamento e sem obstáculo|4650.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.64078082508732|-148.95434006927547|-144.32722158089916|3.8780443532738524|3.794086777304249|3.962001929243456|0.08937268579099777|0.08894082577252131|0.08980454580947424
sem sombreamento e sem obstáculo|4651.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.6900222881856|-148.9696683095157|-144.41037626685548|3.838924360206661|3.7280355196499877|3.949813200763334|0.08937268646401991|0.08894082690887016|0.08980454601916966
sem sombreamento e sem obstáculo|4652.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.641911344108|-148.95469263865968|-144.3291300495563|3.842831554205778|3.734632532003686|3.95103057640787|0.08937268714051567|0.08894082805108396|0.0898045462299474
sem sombreamento e sem obstáculo|4653.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.64247642136291|-148.9548688665961|-144.33008397612974|3.8699579548477194|3.7804334828105066|3.9594824268849322|0.08937268807116339|0.0889408296224148|0.08980454651991197
sem sombreamento e sem obstáculo|4654.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.69169295144198|-148.97018933126174|-144.41319657162222|3.8628102284750594|3.7683650676788414|3.9572553892712774|0.08937268881926166|0.08894083088552424|0.08980454675299909
sem sombreamento e sem obstáculo|4655.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.64360621165392|-148.9552212090483|-144.33199121425955|3.8207451558491834|3.6973412577951144|3.9441490539032524|0.08937268952146209|0.08894083207113847|0.0898045469717857
sem sombreamento e sem obstáculo|4656.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6441709247866|-148.95539732359424|-144.33294452597897|3.8618715564932984|3.7667801884378447|3.956962924548752|0.0893726904568339|0.08894083365044561|0.08980454726322218
sem sombreamento e sem obstáculo|4657.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.64473551664258|-148.95557340037377|-144.3338976329114|3.888997956958134|3.8125811389456343|3.9654147749706334|0.08937269112923078|0.08894083478573876|0.0898045474727228
sem sombreamento e sem obstáculo|4658.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.69391882805027|-148.9708835055025|-144.41695415059803|3.8243568971714317|3.703439419833298|3.9452743745095655|0.08937269180405921|0.0889408359251374|0.08980454768298103
sem sombreamento e sem obstáculo|4659.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6458643367591|-148.95592544070664|-144.33580323281157|3.8397851580693385|3.729488914115531|3.950081402023146|0.08937269274014889|0.0889408375056566|0.08980454797464119
sem sombreamento e sem obstáculo|4660.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.64642856511162|-148.95610140428863|-144.3367557259346|3.8669115585830682|3.7752898647058752|3.958533252460261|0.08937269348498199|0.08894083876325301|0.08980454820671097
sem sombreamento e sem obstáculo|4661.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6469926724036|-148.95627733017156|-144.33770801463564|3.852037959070721|3.7501768757554697|3.953899042385973|0.0893726941904476|0.08894083995438029|0.08980454842651492
sem sombreamento e sem obstáculo|4662.0|15.866666666666667|4.943622856794184|26.78971047653915|23.333333333333332|7.270033612932622|39.39663305373404|-146.69614279406704|-148.97157708477158|-144.4207085033625|3.8419035660948917|3.733065691700137|3.9507414404896464|0.0893726951244068|0.08894084153130236|0.08980454871751126
sem sombreamento e sem obstáculo|4663.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.6481205240062|-148.9566290689026|-144.3396119791098|3.8588251601764934|3.7616365702451553|3.9560137501078314|0.0893726957919175|0.08894084265834552|0.08980454892548949
sem sombreamento e sem obstáculo|4664.0|16.1|5.0163231929235135|27.183676807076488|23.333333333333332|7.270033612932622|39.39663305373404|-146.648684268418|-148.9568048817824|-144.34056365505361|3.8859515606456747|3.807437520760283|3.9644656005310663|0.08937269647376261|0.0889408438095913|0.08980454913793393
